result_id,race_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,rank,fastest_lap_time,fastest_lap_speed,ingestion_date
4391,224,79,25,18,15,11,11,11,0,55,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4392,224,83,18,20,17,null,R,12,0,42,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4393,224,30,6,1,4,null,R,13,0,32,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4394,224,21,18,21,16,null,R,14,0,32,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4395,224,22,17,11,8,null,R,15,0,29,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4396,224,14,1,8,13,null,R,16,0,24,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4397,224,50,29,17,12,null,R,17,0,15,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4398,224,55,22,3,6,null,R,18,0,9,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4399,224,84,17,12,19,null,R,19,0,1,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4400,224,65,15,14,14,null,R,20,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4401,224,69,28,22,21,null,F,21,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4402,224,85,28,23,22,null,F,22,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4403,225,71,3,5,1,1,1,1,10,71,1:49:52.976,6592976,null,null,\N,null,2024-09-05T09:22:44.733Z
4404,225,55,22,3,5,2,2,2,6,71,+17.982,6610958,null,null,\N,null,2024-09-05T09:22:44.733Z
4405,225,30,6,1,4,3,3,3,4,70,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4406,225,57,1,7,7,4,4,4,3,70,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4407,225,63,25,19,11,5,5,5,2,70,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4408,225,44,27,9,15,6,6,6,1,70,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4409,225,56,6,2,10,7,7,7,0,70,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4410,225,64,27,10,22,8,8,8,0,69,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4411,225,79,25,18,16,9,9,9,0,69,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4412,225,83,18,20,18,10,10,10,0,68,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4413,225,69,28,22,19,11,11,11,0,67,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4414,225,84,17,12,6,12,12,12,0,64,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4415,225,22,17,11,2,null,R,13,0,59,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4416,225,49,15,15,9,null,R,14,0,36,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4417,225,14,1,8,14,null,R,15,0,29,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4418,225,65,15,14,12,null,R,16,0,28,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4419,225,35,3,6,3,null,R,17,0,26,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4420,225,77,22,4,8,null,R,18,0,26,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4421,225,85,28,23,20,null,R,19,0,26,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4422,225,73,29,16,17,null,R,20,0,24,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4423,225,50,29,17,13,null,R,21,0,19,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4424,225,58,18,21,21,null,R,22,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4425,226,71,3,5,1,1,1,1,10,72,1:54:55.322,6895322,null,null,\N,null,2024-09-05T09:22:44.733Z
4426,226,35,3,6,3,2,2,2,6,72,+12.167,6907489,null,null,\N,null,2024-09-05T09:22:44.733Z
4427,226,55,22,3,4,3,3,3,4,72,+14.754,6910076,null,null,\N,null,2024-09-05T09:22:44.733Z
4428,226,22,17,11,6,4,4,4,3,72,+55.131,6950453,null,null,\N,null,2024-09-05T09:22:44.733Z
4429,226,56,6,2,10,5,5,5,2,72,+1:04.991,6960313,null,null,\N,null,2024-09-05T09:22:44.733Z
4430,226,50,29,17,7,6,6,6,1,72,+1:08.913,6964235,null,null,\N,null,2024-09-05T09:22:44.733Z
4431,226,14,1,8,9,7,7,7,0,72,+1:13.400,6968722,null,null,\N,null,2024-09-05T09:22:44.733Z
4432,226,44,27,9,12,8,8,8,0,72,+1:14.295,6969617,null,null,\N,null,2024-09-05T09:22:44.733Z
4433,226,65,15,14,17,9,9,9,0,71,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4434,226,85,28,23,22,10,10,10,0,69,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4435,226,77,22,4,5,null,R,11,0,56,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4436,226,30,6,1,2,null,R,12,0,46,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4437,226,83,18,20,19,null,R,13,0,39,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4438,226,63,25,19,16,null,R,14,0,36,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4439,226,84,17,12,15,null,R,15,0,34,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4440,226,58,18,21,14,null,R,16,0,33,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4441,226,49,15,15,11,null,R,17,0,32,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4442,226,64,27,10,18,null,R,18,0,29,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4443,226,79,25,18,13,null,R,19,0,28,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4444,226,73,29,16,20,null,R,20,0,24,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4445,226,69,28,22,21,null,R,21,0,24,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4446,226,57,1,7,8,null,R,22,0,19,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4447,227,35,3,6,2,1,1,1,10,67,1:33:26.473,5606473,null,null,\N,null,2024-09-05T09:22:44.733Z
4448,227,30,6,1,3,2,2,2,6,67,+0.762,5607235,null,null,\N,null,2024-09-05T09:22:44.733Z
4449,227,14,1,8,6,3,3,3,4,67,+32.834,5639307,null,null,\N,null,2024-09-05T09:22:44.733Z
4450,227,71,3,5,1,4,4,4,3,67,+33.511,5639984,null,null,\N,null,2024-09-05T09:22:44.733Z
4451,227,22,17,11,5,5,5,5,2,67,+33.713,5640186,null,null,\N,null,2024-09-05T09:22:44.733Z
4452,227,84,17,12,11,6,6,6,1,67,+55.567,5662040,null,null,\N,null,2024-09-05T09:22:44.733Z
4453,227,65,15,14,12,7,7,7,0,67,+1:18.027,5684500,null,null,\N,null,2024-09-05T09:22:44.733Z
4454,227,57,1,7,9,8,8,8,0,67,+1:18.438,5684911,null,null,\N,null,2024-09-05T09:22:44.733Z
4455,227,77,22,4,8,9,9,9,0,67,+1:21.061,5687534,null,null,\N,null,2024-09-05T09:22:44.733Z
4456,227,64,27,10,17,10,10,10,0,66,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4457,227,73,29,16,20,11,11,11,0,65,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4458,227,83,18,20,19,12,12,12,0,65,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4459,227,21,18,21,18,13,13,13,0,65,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4460,227,63,25,19,14,null,D,14,0,66,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4461,227,79,25,18,16,null,D,15,0,65,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4462,227,49,15,15,10,null,R,16,0,59,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4463,227,50,29,17,13,null,R,17,0,38,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4464,227,44,27,9,15,null,R,18,0,6,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4465,227,56,6,2,7,null,R,19,0,6,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4466,227,55,22,3,4,null,R,20,0,1,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4467,227,85,28,23,21,null,F,21,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4468,227,69,28,22,22,null,F,22,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4469,228,71,3,5,2,1,1,1,10,63,1:35:26.156,5726156,null,null,\N,null,2024-09-05T09:22:44.733Z
4470,228,30,6,1,1,2,2,2,6,63,+16.460,5742616,null,null,\N,null,2024-09-05T09:22:44.733Z
4471,228,77,22,4,7,3,3,3,4,63,+46.891,5773047,null,null,\N,null,2024-09-05T09:22:44.733Z
4472,228,56,6,2,6,4,4,4,3,63,+1:01.583,5787739,null,null,\N,null,2024-09-05T09:22:44.733Z
4473,228,22,17,11,9,5,5,5,2,63,+1:18.490,5804646,null,null,\N,null,2024-09-05T09:22:44.733Z
4474,228,55,22,3,5,6,6,6,1,62,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4475,228,64,27,10,17,7,7,7,0,62,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4476,228,57,1,7,11,8,8,8,0,61,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4477,228,83,18,20,18,9,9,9,0,61,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4478,228,69,28,22,21,10,10,10,0,59,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4479,228,35,3,6,3,11,11,11,0,57,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4480,228,44,27,9,13,null,R,12,0,54,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4481,228,79,25,18,16,null,R,13,0,45,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4482,228,14,1,8,4,null,R,14,0,44,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4483,228,73,29,16,20,null,R,15,0,40,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4484,228,50,29,17,14,null,R,16,0,38,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4485,228,84,17,12,12,null,R,17,0,36,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4486,228,49,15,15,10,null,R,18,0,32,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4487,228,21,18,21,19,null,R,19,0,30,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4488,228,65,15,14,15,null,R,20,0,25,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4489,228,63,25,19,8,null,R,21,0,23,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4490,228,85,28,23,22,null,F,22,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4491,229,44,27,9,14,1,1,1,10,75,2:00:45.629,7245629,null,null,\N,null,2024-09-05T09:22:44.733Z
4492,229,14,1,8,5,2,2,2,6,75,+4.828,7250457,null,null,\N,null,2024-09-05T09:22:44.733Z
4493,229,65,15,14,13,3,3,3,4,75,+37.503,7283132,null,null,\N,null,2024-09-05T09:22:44.733Z
4494,229,49,15,15,9,4,4,4,3,74,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4495,229,63,25,19,11,5,5,5,2,70,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4496,229,57,1,7,8,6,6,6,1,70,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4497,229,56,6,2,7,7,7,7,0,68,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4498,229,35,3,6,10,null,R,8,0,66,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4499,229,55,22,3,3,null,R,9,0,60,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4500,229,69,28,22,21,null,R,10,0,60,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4501,229,71,3,5,2,null,R,11,0,40,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4502,229,84,17,12,16,null,R,12,0,30,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4503,229,77,22,4,4,null,R,13,0,9,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4504,229,64,27,10,17,null,R,14,0,5,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4505,229,73,29,16,20,null,R,15,0,3,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4506,229,79,25,18,15,null,R,16,0,2,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4507,229,30,6,1,1,null,R,17,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4508,229,22,17,11,6,null,R,18,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4509,229,83,18,20,19,null,R,19,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4510,229,21,18,21,18,null,R,20,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4511,229,50,29,17,12,null,R,21,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4512,229,85,28,23,22,null,F,22,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4513,230,30,6,1,3,1,1,1,10,65,1:59:49.307,7189307,null,null,\N,null,2024-09-05T09:22:44.733Z
4514,230,55,22,3,4,2,2,2,6,65,+45.302,7234609,null,null,\N,null,2024-09-05T09:22:44.733Z
4515,230,35,3,6,2,3,3,3,4,65,+48.388,7237695,null,null,\N,null,2024-09-05T09:22:44.733Z
4516,230,49,15,15,11,4,4,4,3,64,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4517,230,57,1,7,10,5,5,5,2,64,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4518,230,64,27,10,17,6,6,6,1,63,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4519,230,50,29,17,13,null,R,7,0,47,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4520,230,22,17,11,7,null,R,8,0,45,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4521,230,77,22,4,5,null,R,9,0,44,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4522,230,65,15,14,9,null,R,10,0,20,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4523,230,84,17,12,15,null,R,11,0,17,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4524,230,63,25,19,12,null,D,12,0,16,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4525,230,71,3,5,1,null,R,13,0,10,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4526,230,79,25,18,16,null,R,14,0,8,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4527,230,56,6,2,6,null,R,15,0,1,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4528,230,44,27,9,8,null,R,16,0,1,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4529,230,21,18,21,19,null,R,17,0,1,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4530,230,14,1,8,14,null,R,18,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4531,230,73,29,16,20,null,R,19,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4532,230,83,18,20,18,null,R,20,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4533,230,69,28,22,21,null,F,21,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4534,230,85,28,23,22,null,F,22,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4535,231,71,3,5,1,1,1,1,10,69,1:36:03.4,5763400,null,null,\N,null,2024-09-05T09:22:44.733Z
4536,231,35,3,6,2,2,2,2,6,69,+4.183,5767583,null,null,\N,null,2024-09-05T09:22:44.733Z
4537,231,55,22,3,4,3,3,3,4,69,+54.656,5818056,null,null,\N,null,2024-09-05T09:22:44.733Z
4538,231,14,1,8,10,4,4,4,3,69,+63.673,5827073,null,null,\N,null,2024-09-05T09:22:44.733Z
4539,231,57,1,7,6,5,5,5,2,68,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4540,231,84,17,12,9,6,6,6,1,68,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4541,231,65,15,14,15,7,7,7,0,68,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4542,231,21,18,21,16,8,8,8,0,67,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4543,231,83,18,20,19,null,R,9,0,44,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4544,231,69,28,22,20,null,R,10,0,44,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4545,231,77,22,4,7,null,R,11,0,42,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4546,231,30,6,1,3,null,R,12,0,41,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4547,231,44,27,9,11,null,R,13,0,39,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4548,231,63,25,19,14,null,R,14,0,39,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4549,231,64,27,10,18,null,R,15,0,38,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4550,231,22,17,11,8,null,R,16,0,22,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4551,231,85,28,23,22,null,R,17,0,22,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4552,231,49,15,15,12,null,R,18,0,19,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4553,231,50,29,17,13,null,R,19,0,10,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4554,231,73,29,16,21,null,R,20,0,6,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4555,231,79,25,18,17,null,R,21,0,6,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4556,231,56,6,2,5,null,R,22,0,1,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4557,232,71,3,5,2,1,1,1,10,72,1:36:29.2,5789200,null,null,\N,null,2024-09-05T09:22:44.733Z
4558,232,35,3,6,6,2,2,2,6,72,+8.127,5797327,null,null,\N,null,2024-09-05T09:22:44.733Z
4559,232,55,22,3,3,3,3,3,4,72,+46.442,5835642,null,null,\N,null,2024-09-05T09:22:44.733Z
4560,232,77,22,4,4,4,4,4,3,72,+46.859,5836059,null,null,\N,null,2024-09-05T09:22:44.733Z
4561,232,57,1,7,5,5,5,5,2,72,+62.774,5851974,null,null,\N,null,2024-09-05T09:22:44.733Z
4562,232,14,1,8,7,6,6,6,1,71,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4563,232,44,27,9,9,7,7,7,0,71,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4564,232,84,17,12,8,8,8,8,0,71,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4565,232,22,17,11,10,9,9,9,0,71,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4566,232,63,25,19,13,10,10,10,0,70,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4567,232,73,29,16,19,11,11,11,0,69,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4568,232,83,18,20,18,12,12,12,0,69,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4569,232,65,15,14,16,null,D,13,0,70,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4570,232,49,15,15,12,null,R,14,0,56,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4571,232,79,25,18,14,null,R,15,0,33,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4572,232,69,28,22,20,null,R,16,0,29,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4573,232,64,27,10,11,null,R,17,0,28,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4574,232,50,29,17,15,null,R,18,0,10,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4575,232,56,6,2,22,null,R,19,0,5,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4576,232,21,18,21,17,null,R,20,0,2,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4577,232,85,28,23,21,null,R,21,0,2,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4578,232,30,6,1,1,null,W,22,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4579,233,35,3,6,2,1,1,1,10,61,1:33:00.874,5580874,null,null,\N,null,2024-09-05T09:22:44.733Z
4580,233,77,22,4,7,2,2,2,6,61,+19.026,5599900,null,null,\N,null,2024-09-05T09:22:44.733Z
4581,233,57,1,7,4,3,3,3,4,61,+50.830,5631704,null,null,\N,null,2024-09-05T09:22:44.733Z
4582,233,22,17,11,6,4,4,4,3,61,+66.716,5647590,null,null,\N,null,2024-09-05T09:22:44.733Z
4583,233,14,1,8,9,5,5,5,2,61,+82.507,5663381,null,null,\N,null,2024-09-05T09:22:44.733Z
4584,233,84,17,12,8,6,6,6,1,60,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4585,233,63,25,19,14,7,7,7,0,60,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4586,233,49,15,15,11,8,8,8,0,60,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4587,233,65,15,14,13,9,9,9,0,60,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4588,233,50,29,17,15,10,10,10,0,60,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4589,233,21,18,21,18,11,11,11,0,59,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4590,233,55,22,3,5,null,R,12,0,44,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4591,233,44,27,9,16,null,R,13,0,40,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4592,233,64,27,10,17,null,R,14,0,38,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4593,233,71,3,5,1,null,R,15,0,26,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4594,233,83,18,20,19,null,R,16,0,21,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4595,233,73,29,16,20,null,R,17,0,13,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4596,233,79,25,18,12,null,R,18,0,12,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4597,233,56,6,2,10,null,R,19,0,5,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4598,233,30,6,1,3,null,R,20,0,3,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4599,233,85,28,23,21,null,F,21,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4600,233,69,28,22,22,null,F,22,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4601,234,71,3,5,1,1,1,1,10,45,1:21:43.417,4903417,null,null,\N,null,2024-09-05T09:22:44.733Z
4602,234,55,22,3,5,2,2,2,6,45,+11.452,4914869,null,null,\N,null,2024-09-05T09:22:44.733Z
4603,234,35,3,6,6,3,3,3,4,45,+33.926,4937343,null,null,\N,null,2024-09-05T09:22:44.733Z
4604,234,30,6,1,3,4,4,4,3,45,+41.517,4944934,null,null,\N,null,2024-09-05T09:22:44.733Z
4605,234,14,1,8,7,5,5,5,2,45,+42.196,4945613,null,null,\N,null,2024-09-05T09:22:44.733Z
4606,234,22,17,11,9,6,6,6,1,45,+102.099,5005516,null,null,\N,null,2024-09-05T09:22:44.733Z
4607,234,44,27,9,12,7,7,7,0,45,+103.912,5007329,null,null,\N,null,2024-09-05T09:22:44.733Z
4608,234,49,15,15,13,8,8,8,0,44,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4609,234,63,25,19,15,9,9,9,0,44,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4610,234,84,17,12,10,10,10,10,0,44,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4611,234,73,29,16,19,11,11,11,0,44,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4612,234,83,18,20,18,12,12,12,0,43,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4613,234,77,22,4,2,13,13,13,0,42,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4614,234,56,6,2,8,null,R,14,0,34,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4615,234,65,15,14,14,null,R,15,0,25,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4616,234,64,27,10,11,null,R,16,0,19,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4617,234,79,25,18,16,null,R,17,0,19,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4618,234,57,1,7,4,null,R,18,0,13,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4619,234,50,29,17,17,null,R,19,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4620,234,86,18,21,0,null,F,20,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4621,235,35,3,6,3,1,1,1,10,77,1:46:21.134,6381134,null,null,\N,null,2024-09-05T09:22:44.733Z
4622,235,71,3,5,2,2,2,2,6,77,+0.771,6381905,null,null,\N,null,2024-09-05T09:22:44.733Z
4623,235,55,22,3,5,3,3,3,4,77,+84.212,6465346,null,null,\N,null,2024-09-05T09:22:44.733Z
4624,235,57,1,7,7,4,4,4,3,76,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
4625,235,44,27,9,11,5,5,5,2,76,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
